"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDR12","OUT046",2779.71319703561
"FDT34","OUT027",3101.13481281947
"FDW11","OUT035",1169.21504853435
"NCO30","OUT027",4357.46674109701
"FDZ34","OUT017",3180.57466081523
"FDU45","OUT017",1947.2864309305
"NCD42","OUT035",771.210448253066
"FDX25","OUT045",2819.39070640893
"NCR29","OUT046",925.381763567347
"FDX43","OUT019",804.551391182262
"FDB04","OUT010",-442.673007189271
"FDR49","OUT027",2213.5649235507
"FDS39","OUT018",2012.66106027447
"FDW58","OUT045",1646.25027725777
"FDG22","OUT019",-1200.30965552617
"FDG31","OUT017",1150.21181411023
"NCV53","OUT027",5216.89664576854
"DRJ37","OUT035",2532.33875233515
"FDV07","OUT035",1918.90794462932
"FDW52","OUT018",2411.67314860229
"FDT15","OUT045",2929.88659102176
"FDD02","OUT018",1615.3285940017
"FDM16","OUT035",1383.91518050851
"NCE55","OUT046",2770.11129405276
"FDB57","OUT018",3279.23832525082
"FDQ04","OUT013",753.862433769553
"FDQ47","OUT019",-1287.77105057895
"FDY14","OUT019",2259.37833769765
"DRK37","OUT017",3083.50612379451
"FDO25","OUT017",3397.60605817391
"FDL57","OUT046",4130.28525086239
"NCK29","OUT018",1649.94982838238
"FDK46","OUT027",5546.42513410501
"NCB43","OUT010",1030.61552684535
"DRE01","OUT027",5209.72008524547
"FDC46","OUT018",2650.8973749915
"FDQ23","OUT045",1629.78600489751
"FDX38","OUT049",978.360642352446
"FDG60","OUT018",3439.8071274596
"FDW55","OUT017",4048.94031289419
"FDP39","OUT013",876.978398213828
"FDB20","OUT018",1010.49454127833
"FDV21","OUT017",2078.35035123844
"FDZ02","OUT013",1637.06391303105
"FDP19","OUT027",3485.02409681376
"FDA38","OUT035",3973.42301017307
"FDH22","OUT045",1940.42718040517
"DRM11","OUT045",4034.86199273252
"FDO12","OUT027",4545.04965140363
"FDT14","OUT049",2043.19041463994
"FDW34","OUT010",1949.63957968737
"FDG04","OUT027",4452.01894401851
"FDW59","OUT018",1112.54192811995
"FDR33","OUT018",1471.75538336338
"FDP32","OUT013",2084.07788660085
"FDL13","OUT027",5162.97807018861
"FDD22","OUT013",1833.69485996624
"FDV40","OUT027",2628.12320030768
"NCD55","OUT046",703.250014686221
"FDQ20","OUT010",-1157.93365550048
"FDD28","OUT045",902.906630517751
"FDC39","OUT045",3226.34637247716
"NCR17","OUT049",1952.98167034178
"DRO35","OUT018",1566.62964054607
"FDF40","OUT049",4075.14761706709
"FDR31","OUT018",2089.43211796867
"NCQ41","OUT017",3192.56614680858
"FDP38","OUT046",851.269971603647
"NCU54","OUT027",4726.39240599073
"FDG22","OUT018",368.133798259683
"DRK59","OUT013",3701.67506217676
"FDC37","OUT046",1715.427816534
"NCO42","OUT013",2357.09508462148
"NCT42","OUT017",2494.98007749253
"FDX27","OUT035",1688.30574894548
"FDV40","OUT018",937.08934207938
"FDT45","OUT027",2356.75070941698
"FDS47","OUT019",-494.498115578478
"FDR45","OUT035",3897.8923051025
"FDB03","OUT045",3738.26645911917
"FDO49","OUT035",1069.80021259663
"FDU60","OUT027",4152.52794448363
"FDB26","OUT018",633.267627362588
"FDB46","OUT017",3502.50219272853
"FDQ37","OUT019",1206.67989499387
"FDN03","OUT017",4089.56821555486
"NCX30","OUT045",3840.40366761704
"FDK32","OUT019",613.270817674043
"DRM47","OUT013",3068.4001635295
"NCO02","OUT046",1088.12994538632
"FDP04","OUT013",1098.70667576211
"NCO43","OUT049",1694.21251474737
"FDD59","OUT013",1379.60473444198
"FDQ10","OUT017",2842.52990601302
"FDW45","OUT035",2518.20260696637
"NCK30","OUT049",4090.31164420851
"FDU31","OUT018",3171.00807129067
"NCQ17","OUT019",536.179485084563
"FDN01","OUT017",2904.85404994518
"FDZ19","OUT049",2882.48096844486
"DRG37","OUT017",2584.01529212171
"FDE32","OUT045",604.385846534153
"FDO34","OUT049",2776.15100742442
"FDM04","OUT019",-993.89369450246
"FDZ25","OUT049",2859.02086233161
"FDU08","OUT049",1702.94212903593
"NCW30","OUT045",3996.94564987077
"NCM18","OUT013",1011.51110294903
"FDS22","OUT035",904.381489419378
"NCH18","OUT017",3939.76313047423
"FDC23","OUT013",2878.56527378549
"FDY46","OUT013",2993.92489552231
"NCU06","OUT046",3602.38453486395
"FDX57","OUT045",1558.33964541079
"FDX36","OUT027",5011.84656193931
"FDL16","OUT045",703.028421015069
"FDT16","OUT010",2250.99550775286
"FDN16","OUT018",1400.21360816161
"FDC03","OUT046",3167.32908029699
"DRF60","OUT013",3771.50065203977
"FDS27","OUT027",4609.04750457573
"FDP33","OUT010",2110.23727187266
"FDJ36","OUT018",1357.38034088183
"NCR42","OUT013",573.647287589993
"FDV14","OUT017",1507.4174001136
"NCP42","OUT035",3230.40841181547
"FDB50","OUT027",2704.38906092691
"NCC30","OUT027",4251.04028204827
"FDA23","OUT018",1347.54223689771
"FDW16","OUT017",1610.21021982326
"FDQ52","OUT010",1988.79973961791
"FDB58","OUT049",2443.39000157185
"NCP29","OUT049",1128.88941568936
"NCM05","OUT045",4069.56111399748
"FDO25","OUT013",3343.5203403029
"NCM54","OUT046",2024.15726943014
"NCL54","OUT046",2745.56072191697
"FDL39","OUT010",1041.03482219446
"FDF53","OUT018",2620.11251180561
"NCQ42","OUT035",2160.30462609918
"FDF58","OUT013",1072.45537626414
"FDZ04","OUT035",1196.56653752061
"FDE26","OUT019",389.726838740144
"FDS60","OUT017",2963.34260216421
"FDV58","OUT017",3221.17780888245
"FDM04","OUT045",841.347693873462
"FDE08","OUT035",2502.73797493229
"NCB43","OUT049",3034.45699652567
"FDU11","OUT010",34.1542372359991
"FDF22","OUT019",1460.59776136135
"FDE24","OUT013",2289.91873773881
"DRJ49","OUT046",2085.92981496636
"NCQ53","OUT035",3841.25765458798
"NCL41","OUT013",625.832004948493
"FDR22","OUT013",1847.63378895433
"FDH04","OUT035",1671.39186020667
"DRH15","OUT045",661.53135031651
"FDY40","OUT049",948.303371250782
"NCI17","OUT035",1676.47308404781
"NCC18","OUT013",2750.71568962651
"FDY28","OUT027",4806.21621324203
"FDB45","OUT027",3132.88458508313
"NCL30","OUT018",1721.46021868833
"FDM10","OUT017",3453.23816417061
"FDH22","OUT027",3466.12314591352
"NCZ53","OUT017",3105.44808706688
"NCI18","OUT013",3526.98106406649
"FDH14","OUT027",3767.91772454079
"FDR36","OUT027",2211.80666424189
"FDW01","OUT045",2365.60601629573
"FDK02","OUT027",3345.84114695532
"FDJ02","OUT018",2119.79156520988
"FDU55","OUT013",4137.67518885049
"NCV18","OUT027",2786.35541801998
"FDH14","OUT018",1987.54156208813
"FDZ37","OUT045",1416.74328337948
"FDX49","OUT049",3784.78032508965
"NCD43","OUT046",1672.15837998303
"FDZ07","OUT013",1083.40065016525
"FDK43","OUT035",2169.40791925225
"FDR32","OUT018",3373.63908069064
"FDT39","OUT013",2518.43536815801
"NCV54","OUT017",2001.18650920035
"FDF38","OUT018",476.326528581163
"FDV60","OUT046",3167.09954949947
"FDH44","OUT027",3829.26807884999
"FDS21","OUT046",1066.02862643203
"NCL41","OUT045",539.613063753974
"FDM46","OUT017",1590.86541223738
"FDU27","OUT045",800.947672151799
"NCJ54","OUT017",3749.48494267895
"DRG51","OUT018",2373.65860131036
"NCA29","OUT019",813.227834735798
"FDR47","OUT045",3030.15898176791
"NCL19","OUT027",3712.69189230688
"DRG01","OUT049",1320.26605661775
"FDG10","OUT046",1018.03793853018
"NCV05","OUT049",2522.04976378903
"NCH18","OUT019",1929.3339959983
"FDV14","OUT018",1130.7084278172
"DRJ23","OUT035",3151.7036157013
"DRJ11","OUT046",2961.29831871895
"FDZ03","OUT017",3098.20635883791
"FDI27","OUT010",-1062.08196379375
"FDJ14","OUT018",1083.77361279891
"FDU32","OUT017",2039.86785256306
"FDD47","OUT027",4197.23017772163
"DRF36","OUT035",3157.30509496503
"FDM21","OUT046",4067.53186616614
"FDV10","OUT018",487.273997342871
"FDH60","OUT018",2844.01063033528
"FDX47","OUT010",665.880346363341
"FDT19","OUT019",905.549130705095
"FDO11","OUT045",3942.08046104575
"FDH24","OUT027",3977.22475675776
"FDL02","OUT018",1470.85824148115
"FDB02","OUT049",2941.29079649763
"FDA43","OUT046",3121.98599300281
"FDG52","OUT045",722.068058856459
"DRC12","OUT013",3028.63121932571
"FDY37","OUT018",2043.9906091366
"NCU18","OUT045",2190.44656601798
"FDU09","OUT035",1109.809598048
"DRJ25","OUT027",2240.66275907076
"DRE12","OUT018",1508.22764801876
"DRL47","OUT017",2080.97953713471
"DRK01","OUT046",1533.72097782706
"FDC22","OUT019",1156.01164869519
"FDG44","OUT013",914.600207740038
"FDW04","OUT035",2251.21130614171
"FDK09","OUT049",3678.41625894507
"NCN43","OUT035",2075.29833615205
"FDG04","OUT049",3084.01505914752
"FDH32","OUT010",-360.619665625716
"DRI47","OUT017",2428.15404661906
"DRE15","OUT013",1257.13574585397
"FDY11","OUT035",1298.78461318739
"FDO60","OUT049",852.1493632793
"FDQ20","OUT018",439.660166845153
"FDO57","OUT027",4011.00014703816
"FDT14","OUT019",42.5311641550573
"FDA57","OUT049",788.341218382552
"DRN35","OUT017",702.43817543097
"FDJ03","OUT046",898.222960879759
"FDX28","OUT017",1708.93372868291
"DRE25","OUT045",1391.26072333854
"FDR09","OUT046",4094.39856110719
"FDB23","OUT035",3757.17656980714
"FDO08","OUT045",2604.46452692456
"FDQ23","OUT049",1731.78337410615
"FDW04","OUT013",2139.12608716184
"DRK13","OUT010",1219.11135409258
"NCL17","OUT027",3703.10808803617
"FDY21","OUT035",3206.29917689146
"FDJ38","OUT027",4492.32842562839
"FDA37","OUT019",158.299136198798
"FDV43","OUT013",790.179915962263
"FDL36","OUT046",1480.5337262702
"FDD53","OUT045",642.094564949083
"FDZ19","OUT010",917.987741279743
"FDV21","OUT045",1919.52038885415
"NCL54","OUT018",2456.21658519319
"DRI47","OUT027",3754.66044325282
"DRG03","OUT049",2579.43523572202
"FDG21","OUT013",2459.01628487624
"FDW03","OUT018",1452.70595499918
"NCI55","OUT046",1929.60782705367
"DRC36","OUT019",929.315040453626
"FDH22","OUT017",2128.57809709872
"FDV20","OUT045",2022.42334314512
"NCU41","OUT027",4489.9736548954
"FDN46","OUT027",3137.62745243107
"FDK50","OUT045",2531.2225476214
"NCA05","OUT027",3798.83726041456
"DRH01","OUT018",2459.35988426275
"FDT08","OUT018",2127.23772665534
"FDM08","OUT018",3304.22187576713
"FDZ07","OUT035",1183.14484903324
"FDS22","OUT017",914.364223698026
"FDV35","OUT027",3945.08616349397
"FDI28","OUT010",-612.925527415279
"FDW58","OUT027",3181.01764028884
"FDT52","OUT045",3837.81699852855
"FDY34","OUT046",2676.60058421257
"FDR10","OUT046",2584.7383357302
"FDK57","OUT017",2016.73734538234
"FDR02","OUT027",3213.79734840976
"FDX49","OUT046",3721.84752719556
"FDQ20","OUT046",716.533374968628
"DRK23","OUT045",3885.16341731518
"NCW06","OUT046",3032.06850548463
"FDR31","OUT017",2496.98033707003
"NCE43","OUT013",2691.89124066405
"DRO59","OUT027",2675.71199010709
"FDN09","OUT049",3946.12909920815
"FDR11","OUT046",2612.33435237468
"FDO57","OUT013",2603.98002219149
"NCX18","OUT017",3212.23487637201
"FDB05","OUT018",3629.42029681988
"FDQ08","OUT018",776.497306452976
"NCG43","OUT035",1629.47556119986
"FDJ56","OUT013",1647.38171001107
"FDA13","OUT010",-1273.81736972497
"FDO56","OUT017",2009.05029217802
"FDB37","OUT018",3551.30649814506
"FDZ02","OUT018",1326.89063413983
"FDQ24","OUT046",3936.08415214652
"FDM16","OUT013",1276.45274372793
"FDU35","OUT049",1697.03175277671
"FDT35","OUT035",2878.88505197739
"NCX30","OUT049",3974.78412172139
"FDG04","OUT017",3088.53910112639
"FDI12","OUT035",1562.78094254201
"FDE35","OUT035",1176.44392544397
"NCP14","OUT027",3112.29358026306
"NCY53","OUT045",1679.93010896502
"FDP49","OUT017",1064.92660375178
"FDQ04","OUT017",814.169303309752
"FDM39","OUT035",3000.30674474204
"FDO58","OUT019",708.237443317707
"FDC56","OUT017",2000.45351766373
"NCQ54","OUT046",2667.95278032738
"FDV10","OUT027",2207.54773766224
"NCK17","OUT046",681.707072617075
"NCF55","OUT027",2064.55872651236
"FDV33","OUT013",4157.03602676308
"NCH29","OUT019",-358.612294614376
"FDA37","OUT027",3483.04804347305
"FDH46","OUT018",1396.27204270542
"FDS25","OUT035",1929.79605323393
"FDH04","OUT027",2941.56607640952
"FDX52","OUT046",3088.92896420361
"NCD42","OUT017",730.319708405655
"FDW47","OUT017",2056.82189211786
"FDL25","OUT027",2976.40073779419
"NCJ06","OUT010",17.5901924825568
"FDY09","OUT013",2803.44515023082
"FDS40","OUT046",659.708199886779
"FDH41","OUT017",3489.41753849312
"FDG38","OUT035",1552.1223723281
"FDU03","OUT027",4362.03617808802
"FDV20","OUT046",2092.31924105111
"DRB13","OUT045",3001.54262391915
"NCQ30","OUT013",1931.37805097478
"NCH06","OUT013",3861.04850595836
"FDU50","OUT018",1569.73486481499
"NCO42","OUT019",425.654482837434
"FDW09","OUT018",1062.01068149043
"FDH04","OUT013",1537.71152988622
"FDC21","OUT045",1715.57556734681
"FDL21","OUT049",834.98834004957
"FDM46","OUT010",-416.53807687567
"FDT22","OUT019",-913.451230874863
"FDB28","OUT035",3292.95694797841
"FDI12","OUT018",1175.93234651589
"FDA28","OUT045",1988.90258441784
"FDF59","OUT013",2061.06082570351
"FDM45","OUT027",3426.08834194849
"FDQ56","OUT017",1446.31983698378
"FDR46","OUT049",2417.76678695064
"FDT01","OUT013",3393.80886940157
"FDD16","OUT027",2667.23581018391
"NCU30","OUT010",673.12449133508
"FDM40","OUT010",381.890237653454
"FDI56","OUT035",1642.95211629624
"NCS30","OUT013",2030.21500321275
"FDU08","OUT017",1705.90439358524
"FDX51","OUT027",4601.20853021989
"FDA43","OUT045",3070.59253906683
"FDX59","OUT010",-1288.67257316057
"FDC37","OUT018",1424.67346968737
"FDP58","OUT013",3465.62022171597
"NCY42","OUT035",2414.87473560797
"FDF21","OUT018",2781.8564319295
"FDU10","OUT027",2143.92582345698
"DRL47","OUT018",1695.01635162826
"FDA58","OUT018",3455.3832325262
"FDJ22","OUT049",3156.03243315684
"FDK50","OUT046",2577.97413836098
"FDO38","OUT035",1406.34923671817
"DRF60","OUT035",3900.5491025363
"NCZ42","OUT019",1824.32423955979
"FDD35","OUT049",1996.63842536171
"FDL25","OUT045",1466.13191265909
"FDJ16","OUT013",968.66096389471
"DRK59","OUT049",3772.95194968955
"FDI50","OUT046",3691.25215013018
"NCB19","OUT045",1318.83831741168
"DRI37","OUT035",1106.03853067504
"FDA14","OUT027",3825.00925842096
"FDC08","OUT018",3348.30467477241
"FDS45","OUT046",1727.15410423749
"FDI21","OUT049",1177.94097531814
"DRJ47","OUT035",2904.71863776299
"DRE37","OUT027",4424.32156450377
"FDT55","OUT018",2298.60371029494
"NCG42","OUT027",3483.47290691302
"FDA31","OUT049",2822.4709270706
"NCW42","OUT046",3487.27481416518
"FDF50","OUT017",3187.02190991876
"FDK56","OUT049",3058.56659301735
"FDX10","OUT035",801.405788788704
"NCK07","OUT027",4035.32503563805
"FDZ49","OUT017",3623.02566746389
"FDR33","OUT013",1774.20622408376
"FDO44","OUT018",1498.96320461284
"FDA20","OUT046",2983.46282155548
"NCL30","OUT045",1954.67376880938
"FDI05","OUT019",-669.973718160904
"FDQ12","OUT018",3325.80466621886
"FDH47","OUT017",1663.72175836727
"FDH34","OUT018",2680.88188829728
"FDF29","OUT046",2143.66582602829
"FDG40","OUT018",322.138745126815
"NCE18","OUT017",4006.65754624488
"FDP21","OUT010",1166.38672480425
"FDY50","OUT013",1453.61918880601
"FDB36","OUT049",2192.12614793495
"NCZ29","OUT049",2094.93183291047
"FDU20","OUT018",1675.14740040976
"FDO56","OUT013",1959.48444869047
"FDW31","OUT049",3284.35274567624
"DRH59","OUT013",1229.80480041705
"NCB30","OUT017",3220.61930854739
"FDK43","OUT027",3499.73796264149
"FDW43","OUT045",3609.16232109075
"NCL19","OUT017",2353.81505690545
"FDJ27","OUT046",1653.38865400752
"FDC45","OUT046",2711.04241083991
"FDY40","OUT035",1031.20178947826
"NCM41","OUT035",1605.12403480862
"NCK18","OUT019",730.556995738687
"FDP37","OUT049",2151.24466595724
"FDA27","OUT027",5519.26271450417
"NCX30","OUT035",4020.19819760886
"FDR09","OUT017",4135.58466155949
"FDG08","OUT027",4224.15984827208
"NCU30","OUT013",2640.21867065224
"FDB16","OUT017",1530.97893048065
"FDM16","OUT017",1341.45506210367
"FDC48","OUT013",1358.84941511014
"NCF18","OUT046",2997.92586186533
"FDU46","OUT018",1172.19154579696
"FDH41","OUT018",3100.3845255376
"NCN42","OUT010",439.115929899433
"FDU49","OUT046",1475.40268038255
"FDB20","OUT027",2724.57273428855
"FDG50","OUT019",-432.796048460659
"FDW20","OUT045",1903.4271884906
"NCO55","OUT049",1812.44767906778
"FDX48","OUT046",2523.67292481155
"FDU48","OUT046",2118.02022709583
"FDR48","OUT019",514.276629626665
"FDK27","OUT013",2007.05074400506
"FDT35","OUT013",2722.08374794286
"FDN12","OUT049",1845.72288647638
"NCE31","OUT019",-1342.04884975173
"FDL21","OUT017",851.847684729991
"FDV56","OUT017",1869.40562324213
"FDR16","OUT017",3517.01653670085
"NCP41","OUT049",1825.4880234753
"FDJ27","OUT013",1697.48955802249
"FDA07","OUT017",2108.24634757029
"FDK55","OUT049",1547.75118704189
"FDM33","OUT049",3568.946673103
"FDY46","OUT046",2982.21911328995
"FDD36","OUT046",1895.69251618484
"FDB12","OUT027",3107.70985345754
"FDF28","OUT019",155.625382860074
"NCE07","OUT019",401.007447817856
"FDW50","OUT027",4088.59161490894
"NCW18","OUT017",3806.09770785481
"NCJ17","OUT019",-567.613891098082
"DRZ24","OUT010",3.83389639379721
"FDS07","OUT035",1982.51720393731
"NCW05","OUT010",-216.631285663111
"FDZ22","OUT018",1067.68209288152
"FDK02","OUT046",1879.82241350108
"FDZ45","OUT027",4564.37099600552
"FDL25","OUT046",1509.84126993982
"FDS08","OUT045",2749.35727990146
"NCZ42","OUT027",5145.04311964478
"FDX57","OUT035",1739.68617937076
"FDF21","OUT046",3072.63339894582
"FDJ56","OUT018",1286.18537277455
"FDX10","OUT013",683.160747206002
"DRG48","OUT035",2461.22679110806
"DRN37","OUT046",2652.46862893101
"NCY41","OUT018",302.429400222757
"FDN28","OUT045",1642.24723829817
"FDE34","OUT045",2817.13781623879
"FDR10","OUT045",2565.7518581672
"FDC32","OUT017",1598.13664903319
"DRG13","OUT046",2619.74635533684
"FDP59","OUT049",1824.41886329476
"NCT53","OUT010",739.695436354462
"FDL57","OUT027",5528.9349216735
"FDN32","OUT010",1082.53639337084
"FDK09","OUT018",3296.91955413201
"FDA52","OUT010",964.919681801707
"FDC57","OUT049",3212.52563938047
"FDI09","OUT035",3944.32011995076
"NCB07","OUT046",3123.16072293657
"FDP26","OUT035",1787.72585672792
"FDP40","OUT027",3280.29358502975
"FDL15","OUT013",2468.27258036473
"FDV07","OUT046",1805.47858022759
"FDS03","OUT017",1179.48790628095
"FDE50","OUT049",3097.2096517553
"FDQ15","OUT017",1416.47075848438
"FDQ33","OUT010",506.782664001281
"FDT22","OUT013",980.000779543362
"DRO35","OUT035",2001.22384288459
"FDJ41","OUT049",4212.18900955162
"FDQ27","OUT035",1873.0922576065
"FDC26","OUT017",1881.15003225489
"NCF43","OUT027",3720.47696607865
"NCR50","OUT035",2580.4443538948
"FDE39","OUT018",1644.44068131063
"FDN49","OUT027",2174.31968443928
"DRG11","OUT035",1837.83651833911
"NCA18","OUT049",1941.21385388657
"FDM36","OUT018",2497.73920668804
"FDW32","OUT017",1524.90924522504
"NCQ18","OUT010",-351.665183394816
"FDX14","OUT027",2692.35378321248
"FDD46","OUT017",2520.85770174052
"FDI34","OUT019",1790.87578633844
"NCJ17","OUT035",1476.94327527159
"FDB52","OUT035",4202.26575642205
"FDV55","OUT018",2037.09955092216
"FDC57","OUT046",3101.77477582609
"FDB29","OUT046",1886.31262002246
"NCO43","OUT035",1728.84007618109
"FDG44","OUT045",822.177861898183
"FDJ34","OUT045",1982.47129875422
"FDH40","OUT049",1459.38190681069
"NCD07","OUT027",3215.40697001434
"FDB41","OUT017",907.60033306864
"FDH47","OUT018",1281.29748035581
"DRK37","OUT035",3136.77377525424
"FDM25","OUT019",968.241968281521
"NCX06","OUT045",2829.43091256558
"NCS05","OUT017",2199.52454928677
"FDS39","OUT045",2241.23666992967
"FDC47","OUT027",5004.3366546351
"FDG20","OUT013",2901.16536548391
"DRL23","OUT017",1794.24914773696
"FDY33","OUT013",2588.08122072838
"NCH18","OUT045",3759.25690704694
"FDX47","OUT035",2680.25822550972
"NCB06","OUT045",2456.68910877927
"FDP36","OUT049",963.237346109269
